,geoID,lat,long
1907,06605,41.161599,-73.217622
1908,06606,41.21211,-73.206673
1909,06607,41.170744,-73.168038
1910,06608,41.186475,-73.181251
1911,06610,41.209221,-73.164656
1912,06611,41.272891,-73.211899
1913,06612,41.264945,-73.300479
1914,06614,41.228477,-73.129081
1915,06615,41.163027,-73.128108
1916,06702,41.556461,-73.045886
1917,06704,41.588739,-73.035267
1918,06705,41.549741,-72.993435
1919,06706,41.532209,-73.025052
1920,06708,41.550619,-73.071234
1921,06710,41.569601,-73.04596
1922,06712,41.499247,-72.975634
1923,06716,41.59503,-72.968514
1924,06750,41.723861,-73.26286
1925,06751,41.635759,-73.211422
1926,06752,41.520294,-73.361093
1927,06753,41.825193,-73.344628
1928,06754,41.754627,-73.368216
1929,06755,41.649317,-73.480094
1930,06756,41.847077,-73.237799
1931,06757,41.739665,-73.467273
1932,06758,41.676348,-73.227358
1933,06759,41.760643,-73.219153
1934,06762,41.524691,-73.123016
1935,06763,41.694323,-73.209998
1936,06770,41.488649,-73.051751
1937,06776,41.601267,-73.422807
1938,06777,41.691307,-73.334403
1939,06778,41.718478,-73.104452
1940,06779,41.596057,-73.081442
1941,06782,41.642653,-73.041508
1942,06783,41.555532,-73.296026
1943,06784,41.579418,-73.49769
1944,06785,41.708536,-73.449546
1945,06786,41.672727,-73.018042
1946,06787,41.67108,-73.085046
1947,06790,41.8342,-73.13147
1948,06791,41.761345,-73.060443
1949,06793,41.633712,-73.288916
1950,06794,41.649315,-73.32513
1951,06795,41.623892,-73.126195
1952,06796,41.873953,-73.333633
1953,06798,41.561632,-73.206096
1954,06801,41.369778,-73.389503
1955,06804,41.463218,-73.393311
1956,06807,41.056732,-73.592023
1957,06810,41.377849,-73.457463
1958,06811,41.422581,-73.478352
1959,06812,41.480318,-73.486863
1960,06820,41.076202,-73.48008
1961,06824,41.173039,-73.280818
1962,06825,41.196583,-73.243254
1963,06830,41.037603,-73.624339
1964,06831,41.088724,-73.658838
1965,06840,41.160393,-73.500124
1966,06850,41.127423,-73.445264
1967,06851,41.138233,-73.401526
1968,06853,41.066116,-73.438002
1969,06854,41.090896,-73.428788
1970,06855,41.07174,-73.390002
1971,06870,41.024446,-73.57115
1972,06877,41.317675,-73.499837
1973,06878,41.030093,-73.583719
1974,06880,41.142752,-73.343614
1975,06883,41.227413,-73.367061
1976,06890,41.148565,-73.28778
1977,06896,41.305415,-73.392584
1978,06897,41.211277,-73.440977
1979,06901,41.053635,-73.538437
1980,06902,41.059347,-73.544384
1981,06903,41.136018,-73.571142
1982,06905,41.087781,-73.543575
1983,06906,41.072342,-73.522189
1984,06907,41.101431,-73.519581
1985,07001,40.583961,-74.269704
1986,07002,40.662495,-74.110201
1987,07003,40.809141,-74.187142
1988,07004,40.882508,-74.304593
1989,07005,40.93035,-74.411123
1990,07006,40.851187,-74.282865
1991,07008,40.58379,-74.227457
1992,07009,40.858017,-74.229784
1993,07010,40.822052,-73.987938
1994,07011,40.880427,-74.143246
1995,07012,40.846899,-74.160537
1996,07013,40.869405,-74.173062
1997,07014,40.831339,-74.135419
1998,07016,40.65755,-74.303632
1999,07017,40.771918,-74.207082
2000,07018,40.755733,-74.217917
2001,07020,40.82465,-73.973793
2002,07021,40.828102,-74.276226
2003,07022,40.82111,-74.003032
2004,07023,40.641701,-74.385692
2005,07024,40.85064,-73.971007
2006,07026,40.879797,-74.10825
2007,07027,40.651331,-74.323152
2008,07028,40.804798,-74.204569
2009,07029,40.74362,-74.154901
2010,07030,40.745251,-74.027926
2011,07031,40.786256,-74.12622
2012,07032,40.752332,-74.123093
2013,07033,40.678089,-74.288114
2014,07034,40.87948,-74.380104
2015,07035,40.927501,-74.308334
2016,07036,40.624711,-74.239362
2017,07039,40.785828,-74.3291
2018,07040,40.733607,-74.271159
2019,07041,40.722448,-74.301546
2020,07042,40.813487,-74.219011
2021,07043,40.844837,-74.200502
2022,07044,40.832468,-74.242863
2023,07045,40.906942,-74.365608
2024,07046,40.890853,-74.442032
2025,07047,40.793644,-74.025027
2026,07050,40.76804,-74.235692
2027,07052,40.785755,-74.265058
2028,07054,40.853767,-74.401574
2029,07055,40.857552,-74.129089
2030,07057,40.853084,-74.106323
2031,07058,40.869901,-74.344241
2032,07059,40.634588,-74.519044
2033,07060,40.616667,-74.422042
2034,07062,40.631253,-74.403884
2035,07063,40.605118,-74.444522
2036,07064,40.567422,-74.244933
2037,07065,40.607152,-74.280531
2038,07066,40.62065,-74.309862
2039,07067,40.589329,-74.311415
2040,07068,40.821737,-74.310147
2041,07069,40.642845,-74.436233
2042,07070,40.820314,-74.106041
2043,07071,40.797113,-74.11298
2044,07072,40.826431,-74.062335
2045,07073,40.817097,-74.085024
2046,07074,40.838144,-74.055077
2047,07075,40.850183,-74.087068
2048,07076,40.633029,-74.372899
2049,07077,40.554147,-74.25306
2050,07078,40.742264,-74.327574
2051,07079,40.748811,-74.261512
2052,07080,40.574413,-74.4148
2053,07081,40.697966,-74.334436
2054,07082,40.926724,-74.345512
2055,07083,40.695266,-74.269078
2056,07086,40.76801,-74.017008
2057,07087,40.767224,-74.032429
2058,07088,40.718342,-74.283764
2059,07090,40.651644,-74.343447
2060,07092,40.680722,-74.360292
2061,07093,40.786704,-74.008909
2062,07094,40.781958,-74.067649
2063,07095,40.552857,-74.286939
2064,07102,40.735659,-74.173605
2065,07103,40.738852,-74.195264
2066,07104,40.767713,-74.16835
2067,07105,40.723066,-74.138636
2068,07106,40.741768,-74.230452
2069,07107,40.762918,-74.186559
2070,07108,40.723104,-74.200386
2071,07109,40.793481,-74.161159
2072,07110,40.820616,-74.15625
2073,07111,40.723859,-74.232522
2074,07112,40.711391,-74.211683
2075,07114,40.697812,-74.17081
2076,07201,40.671272,-74.177358
2077,07202,40.652464,-74.216853
2078,07203,40.652211,-74.260158
2079,07204,40.665312,-74.266555
2080,07205,40.695889,-74.2288
2081,07206,40.652083,-74.183756
2082,07208,40.672913,-74.224047
2083,07302,40.718808,-74.044634
2084,07304,40.717303,-74.076352
2085,07305,40.693004,-74.06965
2086,07306,40.736294,-74.071128
2087,07307,40.751842,-74.053976
2088,07310,40.72847,-74.033684
2089,07311,40.719076,-74.032619
2090,07401,41.032669,-74.133826
2091,07403,41.020753,-74.332842
2092,07405,40.987841,-74.378188
2093,07407,40.904526,-74.119514
2094,07410,40.93583,-74.117505
2095,07416,41.108997,-74.588641
2096,07417,41.007526,-74.205653
2097,07418,41.242216,-74.486108
2098,07419,41.154156,-74.57001
2099,07420,41.029333,-74.302841
2100,07421,41.17374,-74.352613
2101,07422,41.173751,-74.446963
2102,07423,40.9995,-74.096583
2103,07424,40.882319,-74.205876
2104,07430,41.082067,-74.183061
2105,07432,40.995809,-74.141262
2106,07435,41.040778,-74.44191
2107,07436,41.031022,-74.240502
2108,07438,41.029821,-74.521772
2109,07439,41.08009,-74.597626
2110,07440,40.946468,-74.29304
2111,07442,41.002734,-74.286742
2112,07444,40.967407,-74.306967
2113,07446,41.059136,-74.145931
2114,07450,40.981591,-74.113506
2115,07452,40.959471,-74.125202
2116,07456,41.097039,-74.262921
2117,07457,40.995886,-74.314532
2118,07458,41.046658,-74.096482
2119,07460,41.114264,-74.493844
2120,07461,41.247022,-74.610522
2121,07462,41.198457,-74.495575
2122,07463,41.013367,-74.125217
2123,07465,41.04927,-74.292337
2124,07470,40.945855,-74.245077
2125,07480,41.08587,-74.37839
2126,07481,40.999093,-74.168849
2127,07501,40.911998,-74.170965
2128,07502,40.919659,-74.195028
2129,07503,40.897548,-74.154121
2130,07504,40.912433,-74.140689
2131,07505,40.917008,-74.171936
2132,07506,40.956957,-74.158561
2133,07508,40.955021,-74.183692
2134,07512,40.903415,-74.219779
2135,07513,40.904592,-74.148966
2136,07514,40.924786,-74.144542
2137,07522,40.923569,-74.179225
2138,07524,40.931711,-74.15687
2139,07601,40.889398,-74.045698
2140,07603,40.874293,-74.029737
2141,07604,40.861513,-74.073114
2142,07605,40.863391,-73.988466
2143,07606,40.864801,-74.048115
2144,07607,40.902885,-74.063457
2145,07608,40.849609,-74.061893
2146,07620,40.968782,-73.916896
2147,07621,40.922334,-73.998001
2148,07624,40.97289,-73.960315
2149,07626,40.940018,-73.958313
2150,07627,40.954103,-73.954921
2151,07628,40.945239,-73.992428
2152,07630,40.97499,-74.023248
2153,07631,40.891197,-73.972515
2154,07632,40.884634,-73.944654
2155,07640,40.991681,-73.980202
2156,07641,40.962737,-73.99747
2157,07642,41.007127,-74.045119
2158,07643,40.843431,-74.034239
2159,07644,40.877915,-74.0825
2160,07645,41.054594,-74.047298
2161,07646,40.934161,-74.019453
2162,07647,41.009421,-73.941984
2163,07648,40.992046,-73.950551
2164,07649,40.956653,-74.032862
2165,07650,40.847017,-73.997061
2166,07652,40.947299,-74.070169
2167,07656,41.036183,-74.044293
2168,07657,40.832677,-74.014088
2169,07660,40.854705,-74.019926
2170,07661,40.927354,-74.039611
2171,07662,40.906496,-74.078005
2172,07663,40.903099,-74.093591
2173,07666,40.890317,-74.011478
2174,07670,40.918309,-73.950523
2175,07675,41.003484,-74.001753
2176,07676,40.988306,-74.064693
2177,07677,41.025977,-74.061061
2178,07701,40.360509,-74.078952
2179,07702,40.32645,-74.057373
2180,07703,40.314341,-74.046746
2181,07704,40.36194,-74.038775
2182,07711,40.237603,-74.006722
2183,07712,40.246895,-74.054502
2184,07716,40.402402,-74.036306
2185,07717,40.191418,-74.015105
2186,07718,40.419871,-74.085174
2187,07719,40.168908,-74.073226
2188,07720,40.201604,-74.012056
2189,07721,40.435334,-74.235966
2190,07722,40.287799,-74.166807
2191,07723,40.250486,-74.002164
2192,07724,40.298625,-74.074178
2193,07726,40.286506,-74.342547
2194,07727,40.205491,-74.157535
2195,07728,40.225793,-74.285785
2196,07730,40.424164,-74.173732
2197,07731,40.149537,-74.203987
2198,07732,40.430451,-73.990424
2199,07733,40.374964,-74.173849
2200,07734,40.444152,-74.136812
2201,07735,40.450022,-74.2235
2202,07737,40.406738,-74.063828
2203,07738,40.335361,-74.132723
2204,07739,40.336952,-74.034535
2205,07740,40.295372,-73.989899
2206,07746,40.32349,-74.254572
2207,07747,40.41325,-74.257674
2208,07748,40.3963,-74.115274
2209,07750,40.335895,-73.985608
2210,07751,40.35965,-74.261462
2211,07753,40.210761,-74.074499
2212,07755,40.26347,-74.023623
2213,07756,40.21182,-74.006944
2214,07757,40.315996,-74.017637
2215,07758,40.434236,-74.100665
2216,07760,40.371452,-74.003922
2217,07762,40.153409,-74.033732
2218,07764,40.287904,-74.020019
2219,07801,40.901125,-74.564783
2220,07803,40.878088,-74.601176
2221,07820,40.928674,-74.798862
2222,07821,40.966037,-74.754687
2223,07822,41.138775,-74.708337
2224,07823,40.823262,-75.046014
2225,07825,40.982962,-74.961996
2226,07826,41.163459,-74.815409
2227,07827,41.280958,-74.730511
2228,07828,40.884959,-74.755657
2229,07830,40.719283,-74.794021
2230,07831,40.739211,-74.946813
2231,07832,40.944578,-75.067346
2232,07833,40.892819,-75.069436
2233,07834,40.88646,-74.487584
2234,07836,40.843893,-74.709761
2235,07838,40.88795,-74.911692
2236,07840,40.860045,-74.831795
2237,07842,40.944622,-74.500876
2238,07843,40.939227,-74.659506
2239,07844,40.908616,-74.969576
2240,07846,40.966823,-74.876834
2241,07847,40.887434,-74.619738
2242,07848,41.097903,-74.680163
2243,07849,40.964142,-74.612574
2244,07850,40.906766,-74.659352
2245,07851,41.200384,-74.856406
2246,07852,40.883268,-74.668029
2247,07853,40.787399,-74.78213
2248,07856,40.916422,-74.626763
2249,07857,40.897942,-74.693366
2250,07860,41.057287,-74.802737
2251,07863,40.807571,-74.957451
2252,07865,40.793806,-74.898347
2253,07866,40.954989,-74.488006
2254,07869,40.84164,-74.578522
2255,07870,40.804243,-74.820672
2256,07871,41.046696,-74.627989
2257,07874,40.928908,-74.709458
2258,07876,40.85447,-74.657357
2259,07878,40.871598,-74.47824
2260,07880,40.880001,-74.876253
2261,07881,41.123325,-74.934412
2262,07882,40.75543,-75.01087
2263,07885,40.910409,-74.599964
2264,07901,40.714923,-74.366372
2265,07920,40.682268,-74.554143
2266,07921,40.656019,-74.678657
2267,07922,40.67659,-74.427022
2268,07924,40.72577,-74.591213
2269,07926,40.801262,-74.570122
2270,07927,40.823725,-74.456354
2271,07928,40.724971,-74.415086
2272,07930,40.781309,-74.68359
2273,07931,40.681417,-74.616536
2274,07932,40.777461,-74.392845
2275,07933,40.695179,-74.456871
2276,07934,40.729737,-74.666509
2277,07935,40.735441,-74.451312
2278,07936,40.818553,-74.363742
2279,07939,40.667279,-74.552164
2280,07940,40.760535,-74.41948
2281,07945,40.780656,-74.601816
2282,07946,40.677709,-74.508538
2283,07950,40.846026,-74.482314
2284,07960,40.779235,-74.502462
2285,07961,40.781113,-74.435151
2286,07970,40.809387,-74.571554
2287,07974,40.696919,-74.403853
2288,07976,40.72806,-74.479344
2289,07977,40.711342,-74.651625
2290,07979,40.711205,-74.730643
2291,07980,40.676166,-74.494548
2292,07981,40.824413,-74.426241
2293,08001,39.54788,-75.346384
2294,08002,39.934605,-75.025389
2295,08003,39.885852,-74.971145
2296,08004,39.755333,-74.830512
2297,08005,39.755802,-74.306609
2298,08006,39.753505,-74.104953
2299,08007,39.865083,-75.053762
2300,08008,39.623538,-74.206089
2301,08009,39.760656,-74.93286
2302,08010,40.053506,-74.918438
2303,08011,39.975279,-74.713802
2304,08012,39.783815,-75.056068
2305,08014,39.812923,-75.36731
2306,08015,39.931536,-74.54372
2307,08016,40.068064,-74.832904
2308,08019,39.765587,-74.530053
2309,08020,39.794221,-75.222232
2310,08021,39.806156,-75.000012
2311,08022,40.06759,-74.705741
2312,08023,39.688108,-75.496899
2313,08026,39.833646,-74.969001
2314,08027,39.828521,-75.294384
2315,08028,39.692129,-75.124675
2316,08029,39.840937,-75.067211
2317,08030,39.889564,-75.118494
2318,08031,39.866356,-75.09467
2319,08032,39.780545,-75.059612
2320,08033,39.892421,-75.036651
2321,08034,39.9061,-75.000375
2322,08035,39.879127,-75.065918
2323,08036,39.977956,-74.836334
2324,08037,39.631681,-74.773893
2325,08038,39.470004,-75.490291
2326,08039,39.685659,-75.277309
2327,08041,40.038525,-74.684101
2328,08042,40.013657,-74.662029
2329,08043,39.84857,-74.952843
2330,08045,39.867211,-75.029156
2331,08046,40.02795,-74.886984
2332,08048,39.95385,-74.803026
2333,08049,39.854575,-75.038137
2334,08050,39.712132,-74.231888
2335,08051,39.784025,-75.175979
2336,08052,39.952381,-74.994896
2337,08053,39.856677,-74.90081
2338,08054,39.948992,-74.900247
2339,08055,39.862695,-74.822311
2340,08056,39.783683,-75.255302
2341,08057,39.979658,-74.941308
2342,08059,39.884825,-75.092667
2343,08060,40.010005,-74.792207
2344,08061,39.79887,-75.205365
2345,08062,39.716095,-75.219267
2346,08063,39.867297,-75.185621
2347,08064,39.93735,-74.616269
2348,08065,40.002615,-75.035273
2349,08066,39.835173,-75.233532
2350,08067,39.739193,-75.411406
2351,08068,39.961394,-74.665922
2352,08069,39.703142,-75.450676
2353,08070,39.619125,-75.516069
2354,08071,39.731654,-75.134257
2355,08072,39.544683,-75.412568
2356,08073,40.009508,-74.866845
2357,08074,39.716166,-75.16344
2358,08075,40.029676,-74.948997
2359,08077,40.000162,-74.991632
2360,08078,39.853411,-75.075502
2361,08079,39.542408,-75.431684
2362,08080,39.757353,-75.122043
2363,08081,39.732942,-74.976657
2364,08083,39.841307,-75.028613
2365,08084,39.82899,-75.015536
2366,08085,39.753766,-75.33104
2367,08086,39.851212,-75.185663
2368,08087,39.603959,-74.382181
2369,08088,39.837315,-74.695267
2370,08089,39.713093,-74.831034
2371,08090,39.797986,-75.148526
2372,08091,39.807116,-74.924178
2373,08092,39.647182,-74.284599
2374,08093,39.861571,-75.132975
2375,08094,39.650601,-74.959311
2376,08095,39.649298,-74.858006
2377,08096,39.829402,-75.129032
2378,08097,39.81329,-75.15065
2379,08098,39.639301,-75.329801
2380,08102,39.952116,-75.121149
2381,08103,39.935202,-75.112703
2382,08104,39.916459,-75.111355
2383,08105,39.95034,-75.096278
2384,08106,39.890992,-75.073329
2385,08107,39.908665,-75.084445
2386,08108,39.915048,-75.062244
2387,08109,39.94933,-75.04953
2388,08110,39.971893,-75.057876
2389,08201,39.423563,-74.493025
2390,08202,39.09664,-74.739757
2391,08203,39.421713,-74.392873
2392,08204,38.971748,-74.916127
2393,08205,39.482,-74.452637
2394,08210,39.119187,-74.823188
2395,08212,38.940414,-74.964284
2396,08215,39.59012,-74.581951
2397,08217,39.577032,-74.718816
2398,08221,39.339936,-74.56447
2399,08223,39.26952,-74.657118
2400,08224,39.599334,-74.467435
2401,08225,39.35834,-74.536312
2402,08226,39.263784,-74.607753
2403,08230,39.201062,-74.706753
2404,08232,39.387525,-74.515196
2405,08234,39.388393,-74.620728
2406,08240,39.488059,-74.533973
2407,08241,39.534798,-74.476099
2408,08242,39.01738,-74.886908
2409,08243,39.151013,-74.696319
2410,08244,39.315511,-74.598278
2411,08245,39.176509,-74.819028
2412,08246,39.180965,-74.765806
2413,08247,39.048975,-74.786219
2414,08248,39.194963,-74.657546
2415,08251,39.028823,-74.928921
2416,08260,38.998347,-74.843302
2417,08270,39.261356,-74.809092
2418,08302,39.438613,-75.260646
2419,08310,39.531437,-74.89681
2420,08311,39.327866,-75.204035
2421,08312,39.661422,-75.083899
2422,08314,39.216102,-74.93774
2423,08316,39.280176,-74.937365
2424,08317,39.400688,-74.829634
2425,08318,39.557653,-75.177717
2426,08319,39.370409,-74.810816
2427,08320,39.38508,-75.1606
2428,08321,39.223596,-75.143169
2429,08322,39.611102,-75.048771
2430,08323,39.396273,-75.367551
2431,08324,39.225767,-75.004014
2432,08326,39.538415,-74.927717
2433,08327,39.255595,-74.949509
2434,08328,39.579668,-75.056375
2435,08329,39.286852,-75.005708
2436,08330,39.469337,-74.747162
2437,08332,39.366217,-75.026853
2438,08340,39.3933,-74.907257
2439,08341,39.521486,-74.958651
2440,08343,39.636348,-75.16756
2441,08344,39.561745,-74.986037
2442,08345,39.288457,-75.143586
2443,08346,39.569548,-74.852086
2444,08348,39.309933,-74.971365
2445,08349,39.260936,-75.059259
2446,08350,39.4907,-74.873641
2447,08352,39.475445,-75.127242
2448,08353,39.462418,-75.29244
2449,08360,39.492354,-75.003447
2450,08361,39.449369,-74.958827
2451,08401,39.377337,-74.45107
2452,08402,39.326385,-74.504473
2453,08403,39.318497,-74.542405
2454,08406,39.342046,-74.482626
2455,08501,40.166258,-74.552543
2456,08502,40.448217,-74.653244
2457,08505,40.135589,-74.707255
2458,08510,40.187207,-74.425013
2459,08511,40.043738,-74.547654
2460,08512,40.324357,-74.525526
2461,08514,40.134245,-74.491732
2462,08515,40.119177,-74.662894
2463,08518,40.115503,-74.804028
2464,08520,40.258126,-74.53931
2465,08525,40.397716,-74.77952
2466,08527,40.108665,-74.358602
2467,08528,40.387108,-74.618915
2468,08530,40.37002,-74.910161
2469,08533,40.015589,-74.485083
2470,08534,40.329422,-74.792789
2471,08535,40.231908,-74.432033
2472,08536,40.333076,-74.586628
2473,08540,40.364728,-74.656314
2474,08542,40.354517,-74.66056
2475,08544,40.346492,-74.657848
2476,08550,40.279953,-74.622116
2477,08551,40.447111,-74.837285
2478,08553,40.400347,-74.638922
2479,08554,40.112984,-74.781093
2480,08555,40.220742,-74.470155
2481,08558,40.413411,-74.703745
2482,08559,40.438986,-74.983625
2483,08560,40.315492,-74.857016
2484,08561,40.247399,-74.581329
2485,08562,40.061957,-74.591878
2486,08608,40.219081,-74.766843
2487,08609,40.225747,-74.740906
2488,08610,40.193643,-74.715963
2489,08611,40.183615,-74.740319
2490,08618,40.24934,-74.789968
2491,08619,40.242301,-74.696408
2492,08620,40.170087,-74.651309
2493,08628,40.264418,-74.827047
2494,08629,40.220644,-74.731246
2495,08638,40.254018,-74.763385
2496,08640,40.013969,-74.575016
2497,08641,40.027985,-74.587819
2498,08648,40.28449,-74.717487
2499,08690,40.225833,-74.660096
2500,08691,40.208319,-74.600928
2501,08701,40.077069,-74.19851
2502,08720,40.144999,-74.125502
2503,08721,39.907407,-74.184817
2504,08722,39.928405,-74.202189
2505,08723,40.038584,-74.1116
2506,08724,40.091032,-74.114395
2507,08730,40.10841,-74.06217
2508,08731,39.859886,-74.292741
2509,08732,39.941804,-74.143842
2510,08733,40.026868,-74.363674
2511,08734,39.862916,-74.166413
2512,08735,39.996988,-74.077635
2513,08736,40.120018,-74.053257
2514,08738,40.024765,-74.059612
2515,08740,39.928358,-74.127773
2516,08741,39.936339,-74.167247
2517,08742,40.080812,-74.059117
2518,08750,40.133372,-74.041501
2519,08751,39.949634,-74.079516
2520,08752,39.83664,-74.090181
2521,08753,39.979668,-74.150739
2522,08755,40.008534,-74.221768
2523,08757,39.960591,-74.260843
2524,08758,39.794543,-74.253337
2525,08759,39.961826,-74.359828
2526,08801,40.629609,-74.89049
2527,08802,40.684264,-75.023286
2528,08804,40.646656,-75.09576
2529,08805,40.570639,-74.537551
2530,08807,40.592434,-74.61884
2531,08809,40.646036,-74.924609
2532,08810,40.368285,-74.490999
2533,08812,40.598731,-74.478793
2534,08816,40.429119,-74.416287
2535,08817,40.514655,-74.393104
2536,08820,40.576806,-74.36575
2537,08821,40.520721,-74.688338
2538,08822,40.521995,-74.866644
2539,08823,40.438609,-74.565211
2540,08824,40.420727,-74.553458
2541,08825,40.514189,-75.027157
2542,08826,40.716574,-74.912125
2543,08827,40.668424,-74.968377
2544,08828,40.378417,-74.423384
2545,08829,40.670111,-74.890212
2546,08830,40.570142,-74.316371
2547,08831,40.334341,-74.432502
2548,08832,40.511399,-74.318496
2549,08833,40.645542,-74.816261
2550,08835,40.541791,-74.588588
2551,08836,40.596376,-74.55732
2552,08837,40.514281,-74.343859
2553,08840,40.543139,-74.358981
2554,08844,40.497692,-74.670505
2555,08846,40.574627,-74.498259
2556,08848,40.594266,-75.096659
2557,08850,40.449151,-74.440313
2558,08852,40.389909,-74.544087
2559,08853,40.527314,-74.742043
2560,08854,40.539658,-74.462791
2561,08857,40.392789,-74.330397
2562,08858,40.682681,-74.737038
2563,08859,40.458172,-74.303799
2564,08861,40.520494,-74.272943
2565,08863,40.537238,-74.312222
2566,08865,40.708226,-75.147073
2567,08867,40.574456,-74.966101
2568,08869,40.571344,-74.646026
2569,08872,40.455736,-74.351468
2570,08873,40.499667,-74.531844
2571,08876,40.589554,-74.685411
2572,08879,40.46641,-74.278625
2573,08880,40.553947,-74.527455
2574,08882,40.445652,-74.378459
2575,08884,40.393613,-74.392737
2576,08886,40.68764,-75.100726
2577,08887,40.521516,-74.795943
2578,08889,40.609021,-74.754216
2579,08890,40.539047,-74.575409
2580,08901,40.483638,-74.44246
2581,08902,40.441513,-74.491214
2582,08904,40.500795,-74.427911
2583,10001,40.750649,-73.997298
2584,10002,40.715969,-73.986895
2585,10003,40.731865,-73.989124
2586,10004,40.689805,-74.017389
2587,10005,40.706215,-74.008687
2588,10006,40.70949,-74.013054
2589,10007,40.713868,-74.007866
2590,10009,40.726392,-73.978604
2591,10010,40.739045,-73.982616
2592,10011,40.74184,-74.000528
2593,10012,40.725625,-73.997936
2594,10013,40.720051,-74.004809
2595,10014,40.734145,-74.006026
2596,10016,40.745182,-73.978053
2597,10017,40.752387,-73.972678
2598,10018,40.755327,-73.992696
2599,10019,40.765735,-73.985065
2600,10020,40.759174,-73.980715
2601,10021,40.76964,-73.959018
2602,10022,40.75857,-73.96793
2603,10023,40.774567,-73.979016
2604,10024,40.78566,-73.971269
2605,10025,40.798251,-73.968336
2606,10026,40.802978,-73.953529
2607,10027,40.812657,-73.954983
2608,10028,40.776447,-73.953383
2609,10029,40.792249,-73.947333
2610,10030,40.818247,-73.942834
2611,10031,40.824804,-73.950206
2612,10032,40.839041,-73.942812
2613,10033,40.847476,-73.93551
2614,10034,40.867076,-73.924312
2615,10035,40.795251,-73.930418
2616,10036,40.759792,-73.990685
2617,10037,40.813027,-73.937714
2618,10038,40.709264,-74.002903
2619,10039,40.826287,-73.937526
2620,10040,40.858097,-73.9296
2621,10044,40.761907,-73.949967
2622,10065,40.764689,-73.963264
2623,10069,40.777382,-73.98883
2624,10075,40.773413,-73.956291
2625,10103,40.76078,-73.97767
2626,10110,40.754499,-73.982256
2627,10111,40.759531,-73.978585
2628,10112,40.758904,-73.979044
2629,10115,40.810852,-73.963744
2630,10119,40.750644,-73.992733
2631,10128,40.781498,-73.950199
2632,10152,40.758404,-73.972031
2633,10153,40.763622,-73.972439
2634,10154,40.757779,-73.972487
2635,10162,40.769267,-73.949795
2636,10165,40.752131,-73.978722
2637,10167,40.754648,-73.974771
2638,10168,40.751448,-73.977103
2639,10169,40.754515,-73.976393
2640,10170,40.752625,-73.975877
2641,10171,40.755899,-73.973858
2642,10172,40.755273,-73.974315
2643,10173,40.754131,-73.979364
2644,10174,40.751441,-73.975003
2645,10177,40.755139,-73.975934
2646,10199,40.751383,-73.997152
2647,10271,40.708236,-74.010541
2648,10278,40.715138,-74.003717
2649,10279,40.712626,-74.008669
2650,10280,40.709705,-74.016586
2651,10282,40.716381,-74.015004
2652,10301,40.627505,-74.094377
2653,10302,40.630806,-74.137664
2654,10303,40.629885,-74.17413
2655,10304,40.605965,-74.093535
2656,10305,40.596549,-74.075779
2657,10306,40.571714,-74.124264
2658,10307,40.507753,-74.242091
2659,10308,40.552828,-74.151525
2660,10309,40.529842,-74.219777
2661,10310,40.632612,-74.116148
2662,10311,40.605231,-74.179534
2663,10312,40.545237,-74.180443
2664,10314,40.600699,-74.164314
2665,10451,40.822168,-73.922616
2666,10452,40.837791,-73.923339
2667,10453,40.852508,-73.913291
2668,10454,40.805583,-73.916595
2669,10455,40.814798,-73.908601
2670,10456,40.830669,-73.908161
2671,10457,40.845707,-73.897923
2672,10458,40.862486,-73.886448
2673,10459,40.825692,-73.892998
2674,10460,40.842344,-73.879062
2675,10461,40.846741,-73.840788
2676,10462,40.843267,-73.860417
2677,10463,40.886345,-73.901547
2678,10464,40.869594,-73.795848
2679,10465,40.827329,-73.82217
2680,10466,40.890964,-73.846239
2681,10467,40.875262,-73.872027
2682,10468,40.86894,-73.899995
2683,10469,40.868509,-73.846691
2684,10470,40.889527,-73.872585
2685,10471,40.899984,-73.906751
2686,10472,40.829685,-73.869373
2687,10473,40.81869,-73.858474
2688,10474,40.81134,-73.885173
2689,10475,40.875635,-73.826934
2690,10501,41.295591,-73.759425
2691,10502,41.011282,-73.840846
2692,10503,41.026556,-73.87531
2693,10504,41.128468,-73.707521
2694,10505,41.342072,-73.747803
2695,10506,41.189652,-73.638509
2696,10507,41.232188,-73.691689
2697,10509,41.410855,-73.59434
2698,10510,41.139472,-73.835704
2699,10511,41.263168,-73.944966
2700,10512,41.447747,-73.709884
2701,10514,41.172119,-73.769217
2702,10516,41.461973,-73.874913
2703,10517,41.298466,-73.86014
2704,10518,41.266143,-73.588296
2705,10519,41.347163,-73.663362
2706,10520,41.226601,-73.867641
2707,10522,41.009696,-73.863304
2708,10523,41.059498,-73.819254
2709,10524,41.375325,-73.926217
2710,10526,41.294095,-73.6594
2711,10527,41.321169,-73.76994
2712,10528,40.975047,-73.724926
2713,10530,41.023712,-73.81281
2714,10532,41.100261,-73.80073
2715,10533,41.036927,-73.854864
2716,10535,41.335169,-73.793919
2717,10536,41.269182,-73.688726
2718,10537,41.344088,-73.881002
2719,10538,40.937752,-73.756473
2720,10540,41.325982,-73.727712
2721,10541,41.382046,-73.751818
2722,10542,41.371147,-73.764367
2723,10543,40.952693,-73.73604
2724,10545,41.178573,-73.835465
2725,10546,41.196605,-73.800569
2726,10547,41.313334,-73.846039
2727,10548,41.244987,-73.938738
2728,10549,41.200584,-73.723498
2729,10550,40.905448,-73.835253
